meanBFI,stdBFI
382.640370512756,79.5678789277805
356.712938150723,80.3570302632817
382.29153356633,61.5316277155456
369.81140005249,98.9486818411184
398.733941467004,130.160670846845
356.019406842755,61.5008986550274
367.519345900752,88.9192721887936
388.07760503518,112.596117941351
400.641563569613,101.687148341067
520.009334536257,165.554157311658
453.480704040085,117.80745041189
477.460745543827,123.615217172511
500.028106555167,156.147775634433
542.674867356123,234.373925220588
423.862503617333,97.2462996047738
555.928167189222,151.075828280097
451.07327984685,116.928496087903
505.891769050742,209.484792309727
498.732295536693,170.553240528581
398.413672139931,140.532680283295
440.503699594721,140.451525296715
408.119230214242,131.423597178594
437.942619765702,124.669845260379
417.877209419747,82.0335724827479
391.864706953181,74.8098129275199
448.088427217801,128.815305270778
372.902571194486,107.893408571964
467.941822809,159.519281019654
471.946103746176,89.0091926496278
411.563983200755,129.684261577325
457.205755894238,160.14961064847
420.183909251529,108.292147876705
445.361082439581,102.568644591298
450.019975124073,113.946848138095
348.305801632916,78.664034195551
413.577653377278,138.028313033484
358.23929528439,74.9113211428287
428.483563744462,144.235989120376
366.20791909357,123.341219734058
422.665641637327,106.047830455913
458.400598959397,140.871541075806
402.192973469681,133.385682405741
422.10081781215,137.561419257767
364.927090856775,79.7826133767415
375.884936299557,91.8783717279856
395.205785450037,93.2048901146355
424.420184842078,106.00866535345
379.955625307185,99.155986612264
404.09108240949,97.6544012485717
407.818664952447,145.579484849835
419.107204650895,186.682968683582
371.783346967368,86.0137209880338
377.854916208165,96.7766840211035
400.065669882284,171.130985397964
445.036045915952,138.583254040383
396.298065911992,88.1175167770266
379.708657842776,77.5933347037162
331.083178551394,90.9529132094071
414.182433557682,104.235412733179
489.141249114347,140.56742233616
493.303300260871,138.479174203703
470.5972999285,87.8285518257971
496.232022741469,127.990791436271
500.513801168909,172.590119258525
469.586356632754,173.74821696186
435.393451314011,163.061218438778
402.467604635723,107.300987280386
390.476405162977,81.1271817702467
420.870755783605,101.311275533075
426.258792107862,147.84974849894
438.875289223442,100.359341868051
407.737700656127,147.148686474825
434.257989498386,123.535498522762
413.238424019587,97.9183939040151
454.724772628243,54.2523698136039
419.446548953784,99.4220399599068
429.626273274405,118.334163027482
440.619591857512,140.786678132363
458.001757961305,165.839830154726
494.468348797016,119.992054467511
410.144881245666,97.3271875571246
454.777790579009,164.712216154197
414.460030159025,78.8296959644403
407.72843791877,170.336884636081
424.362178168151,119.006335876238
365.521322466973,53.2403607306995
432.090994864264,57.9574669024019
458.690009086541,134.811634736101
440.989254724683,131.564063597838
375.551601007485,88.3607917417553
418.05507369384,130.665925671085
425.850549915238,160.147650084171
401.297682454708,135.8179439619
398.786230713755,102.47712489838
408.426679733264,90.1965313791206
380.601429464308,97.2538442890851
348.476019757398,81.8469443427208
348.312105290909,45.9539578396418
393.51051974107,125.095047684288
411.407879949548,211.070306294976
401.554401001632,121.133596093501
375.864272464454,126.809484354158
437.644102381123,93.5350495095037
