meanBFI_1,meanBFI_2,meanBFI_3,stdBFI_1,stdBFI_2,stdBFI_3
308.800643213228,3.82833010592344,29.5369622603531,77.5409352977018,0.981712677473553,33.9462354053716
79.766698902735,4.17391541516003,30.7967244678581,27.9076279991546,0.845252321858666,36.3051210451648
68.9949396153335,4.72934800009583,33.170250777138,16.9650618449882,0.884752386259468,44.0701358347761
68.8840571826864,4.06758711686734,28.4815555137065,13.3090141198824,0.843143900651962,30.6883179832037
86.2134865804429,4.12081543653122,34.9864025942473,34.2019986017402,0.48388640819317,48.9948426949809
79.1652906684596,4.24290236071723,29.0626824297475,15.9625168697635,1.52166065723197,34.1573961357377
79.5623290712097,5.18698920990258,29.2659458310872,24.5396484464242,1.75644597038032,34.0332848995449
112.463445914827,4.35282371777527,31.4099490669671,25.5684176206892,1.4070212447835,36.7610448133403
168.766051923421,4.42625909852529,32.0769584191053,32.2478015819357,1.27094014525237,40.7872053286708
248.384573157848,4.34408180608863,32.885071722043,52.1639287089723,1.03612332379801,44.9558680743451
273.165158735961,4.9082468828357,29.0046138831222,90.825289891505,1.15124409729685,33.8117580507305
227.964681902263,5.06425149271997,31.3670528713648,40.8941767389352,1.02038702107099,38.9852499104953
263.747851919516,4.05692751989219,32.3454077794204,76.589613265379,1.05518876771928,43.1302720384163
257.889125644206,4.49298108619208,34.2542751873596,77.0147378621875,1.2862347046558,49.110093799126
194.412679956117,4.61701968864721,31.684130289766,40.6208890387736,1.48853265977268,38.8990736172426
173.796490058888,5.0374568438633,31.5696218926995,49.0930683486924,1.1959131241964,39.5689585415039
171.922753255421,4.67330731899867,36.8827577914232,69.6412328155317,0.994963282930842,54.4624491683535
153.78356352828,4.02433299327727,36.1939075184932,36.4949581399741,1.13274852213034,51.9391418818088
159.278660524224,4.02126244851844,34.9444257857188,51.6788319385358,1.06713017557159,48.2876364319237
140.565114557929,4.71819381588491,41.2387459696936,50.5502561610007,1.12232557921322,68.0290994806884
122.632326418697,5.08444390062941,30.6325118992331,28.4800933498821,1.55259247792559,36.8617174627551
122.943300299814,4.50427238690569,29.689278082435,27.7280964305704,0.666179169309258,31.1926115835279
120.100452900901,4.64880690969826,28.8131245971977,22.6067136921026,0.741165893365934,36.066281096559
119.117170874011,4.76654793177088,32.0440070435865,43.3203053428258,1.57334803151796,42.3871524405013
110.553592781013,4.00975047081454,31.6713148260583,30.4471727488842,0.49649992986952,43.5099957939651
112.113173634853,4.87426740087247,37.1571468067275,38.0601230992153,1.44317447742991,55.039041315862
97.2041149846394,4.42063938431624,29.4537369310935,30.4606506580691,0.799038424082583,34.676716147543
121.517931030884,4.16369292075831,30.0322404256603,26.6469695402086,0.812785673548931,35.2695365127642
140.071023618997,4.18465018904846,30.6727176611594,45.4988602912389,0.737709508253387,38.3132956544522
135.952881172342,3.60666067935051,34.2110397985657,35.0718427693239,0.613880362019596,44.5519015442912
136.389160394521,3.72354633709286,28.8596864621761,23.2950465408235,0.491980161923952,32.6830656837126
130.413257643026,4.76688159762377,33.3485595658239,36.4273604545115,0.975292077167361,41.2884024803344
123.006190766144,3.9404433131647,34.5726521976734,28.6168061249387,0.576833309450243,46.3105812853338
115.138214097422,4.7521070430716,30.4307063870135,26.6592096418174,1.07555516637604,37.5265016796011
106.645536004487,4.73782472559186,31.2792081152517,25.9866618425222,1.33702782572569,41.0766037443098
99.9326998729251,4.87637873969535,31.8796708014283,23.8529818665238,1.21323913252962,40.9617662659317
99.5240275093295,4.50570359683808,28.5365818473681,20.869265054527,1.42301667083615,33.0982952997707
103.048371888309,4.33475347754497,32.8003512665924,28.780849021963,0.838887382936561,41.9037512980694
91.2032694853427,4.57839509987034,31.4829085332174,25.304219362245,1.06822674493899,40.5211347699574
