meanBFI_1,meanBFI_2,meanBFI_3
17.3016240492349,11.9449243833365,17.5610063805652
17.5901601754877,10.4006504945869,20.3695250142722
20.5298779784507,12.6892912497226,25.1588278817513
17.6271011954071,11.4883361550403,21.9249510812073
15.9543975677563,11.4982823449671,29.4463620846772
18.6003217688936,11.5142221355377,21.1913749107822
13.2185437533028,12.2270135645364,18.6669867699329
15.3201327564871,11.709122396984,21.0429653638309
17.7728738979916,12.1102857615571,31.148339511428
16.1885391510605,11.3624763897229,26.3460002260295
13.0479004891685,11.3791021032351,29.7869242542135
15.0869931537921,11.790778955457,24.6408537313529
14.7035023310009,12.4260439241574,20.2425758028773
13.875972802863,12.3139110631735,29.4346490635974
26.4573104152514,13.1563540552758,23.813133715185
37.3043414566727,24.1316531837548,27.7257741254307
49.1834185156041,22.5720559404658,31.1519446338956
51.4937811157309,25.2608276983275,31.3078064343338
55.5172132578205,22.1792487412101,33.0425185249007
56.9377416663054,23.7591112206867,23.7458572288649
48.0442983812072,23.2242680514808,23.3099459828147
40.1435764432889,21.4975174306927,28.0707458112507
35.3449577483134,20.5158777398591,20.1484857228464
38.0187052697579,25.183534413035,22.3951730261227
33.2185653220428,22.0994787840558,23.0446158465796
29.0187981182983,22.7242991814771,18.8174756221577
28.2607711923692,20.4828146474885,23.3758586273823
27.6080025302049,20.0316743018123,25.8112172269829
29.8140462912654,23.0878214251516,22.5437264755876
24.2739102780327,23.3314346183807,22.4293373898326
25.4435259501769,22.0227687202148,16.2132121457212
21.6347915339663,23.0461089554134,19.8194474649987
26.6010974579739,24.2813319404986,24.1244702564486
19.7684270511032,23.8841618937469,20.2344171288454
33.8048663922136,26.0055117186922,26.0251306514161
25.6493480704008,23.2093966916685,16.0255424224076
27.087961129723,24.2507174279458,21.6351314618301
25.919689602703,17.2694608463467,20.8932866913541
24.326991223583,23.0542952740625,21.7627897064121
23.4188957616053,24.1684448082651,20.608011445433
22.8589230082904,24.4437833426716,17.1129496991244
26.3824098773203,21.6319804806804,33.3573364268836
19.7444180976352,23.3845606551387,22.1479242736053
20.2040057156104,25.0372889999236,21.3614039094337
21.7919837332969,20.8431777400668,18.2707300992731
21.3865886677794,21.0760329309438,25.6853724936595
17.6744484051588,22.3409795647379,19.8302864981794
19.6614103861151,25.9980860164484,21.3595604116161
19.0615173196592,19.9431794394892,19.6709068583874
16.5786780725307,21.553828518275,18.2129047223175
15.8998575138686,21.0194499529986,19.2380237925324
16.3633570898022,22.9372991058778,19.609114253623
15.6909621492944,24.4416645193006,16.5654193143943
16.3542619358595,23.1187104060824,18.1952823544571
16.5795419435689,22.3711571870034,17.4388020081794
13.0200814731617,23.3323347789636,19.8977735603088
15.8825984386477,22.2403078333792,16.8928725319148
17.3334512698503,21.0930482798312,16.3280997455479
20.2174758271253,23.1307840505647,19.114442229819
18.0946768836909,22.1043854215941,18.8733299595793
17.4423010009485,22.5408726634674,21.8801977297825
14.9908984466111,20.2334482074358,22.4363183828758
15.5632667356678,22.9624867556924,22.9796504966285
17.115023196722,26.571419527597,22.7611673465697
29.2008527042459,22.1574734360281,23.6918807631117
44.1255942069448,21.1782957978742,27.3132921119869
63.0958140978072,20.5856274471247,22.8082795964123
75.2178784436552,20.6533705304204,29.3166926053165
51.8081985236081,21.5648623912753,27.0641433531299
52.2551597847844,21.2186754529213,27.9440946861372
34.28280778464,20.7062034231558,26.005638663913
40.4888413237248,23.7581018495356,23.967454876027
36.5346892106251,19.2038592761721,27.2847518799736
33.0356610854692,22.2142823796758,23.3338378193274
29.6662698317445,23.4284943758653,21.4166988675671
30.6318685622005,21.665412416848,24.2989632054532
33.053624608824,22.1778824507741,26.4798978760573
31.6698597648037,22.2255632903392,22.3357242528254
20.194681808422,22.9562899271052,25.7026393965533
22.471776198105,23.4102480120171,17.9044885059979
24.3181890577635,22.0022413919521,18.5023756790778
29.5464047098433,23.0060023377403,25.0960961158255
27.2504199965346,19.7556379102263,18.2181050405831
31.8026074056064,23.9027285649663,21.1453638937667
26.3301191465217,22.9562555435229,25.4853069985331
23.3143272226073,26.1665393964274,18.4140515214441
23.2490815024172,18.8555237061077,24.7916484686556
32.5333006016948,21.6931764683238,22.4710006346797
29.2677413392228,22.2369135596694,18.9725198538133
20.5952129145575,25.472537952795,16.301762266156
27.6254640231345,22.4081202263387,17.707540987008
24.2971964375883,23.9027995497802,19.4418569585593
23.9428896519462,24.4509997795288,28.5566797661126
25.0382270502741,23.3301721501525,23.4553864852227
23.6481412194985,20.5967706569713,23.4655672603288
16.8955181304412,21.5320290557643,21.3480084321171
25.121798602762,22.4074038002847,22.0045623619455
22.1535008209128,22.2474854439439,20.4158466374761
25.5077613351809,20.8770918274262,19.4854476668044
16.3187194449221,21.1657693301646,20.4495475534111
19.2911230327618,20.491191148324,19.5395828995666
16.5855177083721,24.6341688668628,18.5780085039391
19.6240518623897,23.4866212373089,20.125674454134
20.6404322186124,23.8062911507608,19.0970679160117
20.6386147587647,20.1771885576846,15.929746578641
20.4241480022557,20.4044005544838,17.7400436989512
16.8867881448611,23.5682159350797,25.0375011992874
18.7784177463463,20.9676927858803,18.9633540589264
16.2989236694937,19.026089803789,15.6907297263109
