meanBFI,stdBFI
147.329073212394,36.3807628055017
154.341531478011,42.3692759276336
154.526502032775,25.528557862571
156.808115652894,27.5704480318141
159.791141607143,28.2843000528093
164.324028310074,29.6189686104047
176.64274518076,54.0965509663778
155.530508463365,40.3731233674802
155.721821189615,23.2671323107267
171.808221390837,73.2411152442155
132.534530391052,24.9953735603394
171.874523017832,43.5211004165219
172.249773597528,31.6240282551838
171.720018859408,59.9245310750355
186.217783923358,37.4286423288228
189.692269172067,34.18969304662
161.714511243643,29.7098514620444
173.114138048051,42.2152982432556
161.859985708131,32.2301447288667
172.195423151302,38.248340586731
157.106016678946,37.121660585265
147.793357025298,21.4817295975177
154.283917339191,26.9925195522254
175.636943528629,31.9718906527393
138.06788995833,55.1739510581112
157.333076258809,25.7592099332416
168.785297197707,52.2075850071515
186.797986178287,47.6206251745533
239.486204859512,30.8747062461419
195.293695281416,22.3847599025552
189.948602598432,50.5594847189981
138.680792191964,23.5388279889632
159.988315152408,35.6954246593997
140.727706506163,37.1320829285771
155.59435674024,33.9152775118858
204.984420499541,74.4572715150792
235.913658483008,61.5746981067092
247.408426425331,54.059891480399
219.401615867205,35.6997559102456
192.548918160831,47.7672768673142
185.690411142059,32.3004714376438
183.786434915029,59.5200978945935
177.904532208147,43.1324386083571
175.501057986342,32.6365564373327
191.599889929687,32.6291049576303
198.716418871064,23.5558921368148
200.689622701052,42.5217146980956
177.620247452762,31.686006617351
192.983115178256,26.3000969477646
181.645531054122,32.8941783573304
172.53781335714,43.708179122056
156.855661794213,29.7517824402097
197.409773140913,38.3607608173211
191.880112681205,35.2461941060781
172.663697580082,30.921293968626
206.279333081748,53.1841857081322
198.870023645999,48.1975212293399
185.574815727717,62.5954641472841
214.404725621885,35.9493971305578
190.859133868103,35.5772496992021
190.539490111969,45.0553343052456
172.861674400088,29.1984852607122
196.145428317934,51.4869977737138
198.033468703292,52.8653593254741
162.742805218791,23.7297893773488
222.630554826379,62.2027676457921
195.924610194209,50.0287637236442
174.616281976,46.3702323198533
171.454884454398,44.2648846761108
194.46036884977,47.5986773803128
159.442532896396,31.4467625414386
151.389552769894,29.8871137014824
183.550676407392,47.3586910131783
174.84399144264,41.6083757285902
154.989212776785,25.0037591979947
179.465010203392,30.4361130601576
165.02367065319,27.7787385629651
160.907251800038,23.7331852020188
202.23753656251,39.1655013901354
156.336966862323,36.7282505113388
164.672265789392,39.376629968523
159.229102458434,28.1705688471204
167.104823581866,41.8880355031798
140.962553639821,16.1318918337086
158.725520851542,29.5577953156962
180.257457992324,36.3069686616373
171.765700689577,34.984455321913
167.646811230191,32.6201932592297
159.1101835955,37.2706708216736
144.97433928264,27.2777721436191
156.683404896652,41.6271275531927
134.805902111052,21.1197932245519
164.471648423603,33.0530944063932
155.598926493433,27.3934607520835
159.997988552272,32.0411723428341
160.831301512238,37.6350806648393
206.951321291392,33.3021998928618
237.495304352757,58.0319261843432
204.290527049488,51.0506102997656
214.824759764214,46.3531491020585
220.184153581897,52.6551289174923
210.762050211294,26.2388095871846
193.69343009368,34.8041853207445
172.775615606151,36.8542945930419
171.91789843709,32.3345104040504
161.991528230078,30.3079932973981
189.346678943226,25.5183972640687
203.392036902868,49.6838431158168
203.162348166967,66.8836494957488
195.459158411383,37.6610629264617
153.549038539879,29.2711637075737
205.268801544372,65.9564270192539
169.765111535566,33.4464684835305
197.14300029779,71.4203729452843
183.835251615383,45.6555237371471
175.277521935633,44.148992254072
191.956376647296,32.0990608638205
