meanBFI_1,meanBFI_2,meanBFI_3
16.2821653004094,17.7376344774241,25.238292225481
22.9532944463106,11.5891129242485,25.6256924304058
25.253321659743,14.8117587955782,27.4109675425253
22.6644401731193,20.813677105968,23.4543432168498
20.7784420063951,19.7630800129515,25.5199688852415
24.9024894367313,22.4315266208659,25.4339065664626
19.511195798173,23.8963550220312,29.7991926412982
19.4132240577953,19.4228620047021,26.5754709703859
20.9310438980007,20.7205311836293,34.4419133991047
23.9401065083533,19.4859724223834,31.4348494634691
20.8252600139301,21.8672314031891,22.8817269024788
27.0137761845915,19.9570212818762,26.2685585465405
19.8850121336341,16.8149853486052,31.3309497585808
19.0250731721715,21.9104497683864,26.5964316294417
21.0401116233923,19.5372388444578,24.4553353493222
15.7596944133879,19.5988855428549,26.3473659681272
17.1583112510099,20.7078859214565,29.2600958878716
21.9478704687857,22.3757211078583,29.1866375123431
19.7715975329288,18.7685228388926,28.6024186951164
20.9823671289423,19.7893849248121,26.3474128180625
17.8388798788215,22.0514463838661,20.9895026941896
18.5968377579412,20.0631322186234,24.891178884962
17.9839630133532,20.8160713141207,24.628464887596
17.1167960975414,21.9363471095275,22.9206647580346
16.0598895211479,19.0267053554303,23.8858084748307
18.5291163353676,18.1834059442692,22.8737559754597
15.6344153874378,20.1406623753637,25.7323559581454
17.332432596922,19.8172936600814,26.2856714033119
14.1080875058469,19.7892323845046,25.2424451639215
16.1199067555694,21.8279228633455,23.6547508243543
18.0658487551645,18.5004893226282,24.2591186648088
17.2616139545303,22.4004809810549,26.5044726468582
15.9753615737015,19.8511915807254,30.0083006460106
19.6278898689261,21.4403179604703,26.7610483348042
37.6822782451793,23.9754594520641,28.3114732350174
43.2380700179949,18.2098414359837,31.8397337309856
49.7940436404692,17.9083709803824,32.0571473900595
33.2016225865227,24.4820560484998,30.1815786219053
31.2959644285051,19.7670991312573,26.9333999614823
35.7612781838553,23.4921603781645,31.6779676483248
26.3887845150818,20.8649946575078,27.7249388622399
23.4205385969717,20.7743679472604,28.1676495178142
28.301881880825,18.060749254724,24.7852272416792
24.8839484625658,19.5162507447037,27.9453296751053
27.5600456000622,24.6287356015396,34.5828640199006
22.3426838098772,20.9130466195939,26.2590541802858
26.281207404703,20.8584091644596,23.6609756322276
25.5586370230409,23.1048718164392,23.426928614911
21.5263400075595,21.5164316134564,23.183838091042
23.8553564433597,18.6817180349059,27.7058327320085
24.5257017915617,22.3034211041316,25.0595679523922
24.1894522193515,23.5891150067403,27.606698672065
22.0022968294219,20.250446819173,29.0006926251883
26.0284411239245,20.0968084835205,27.7647709776454
22.635001989795,19.8526852144999,25.4617794801042
26.2772077029595,20.0646306840742,24.5786079634814
22.962077816862,17.3960339362945,23.160880716688
23.6985159122295,21.9772449171139,27.4041675325399
23.1950488815937,19.5515153802396,30.8448269391698
24.2480207700983,21.6702761305584,30.4664861658653
21.5880525363873,18.6203900564319,24.3874318698082
20.6076126133884,19.8950562209856,25.2333150319639
24.174663151546,20.3503526699405,24.4395193399137
20.3935483635307,17.9500039477466,29.0288286323746
19.7105134781512,22.6273643792915,25.278082279985
18.4247449280924,18.5678968075447,22.8911381091366
18.8211495902055,18.481588102496,25.5759147912215
21.5171274037898,23.259762893552,29.8191010538975
21.0079510202298,19.0202582272541,25.7363000918971
19.6804504082394,21.4614079131022,25.2404411725502
16.8726652553169,19.9251240989526,37.9346764245595
16.6414568705835,18.7740006578988,24.5399106747748
20.003133580226,23.0671814837264,25.7224300238694
18.4941157484987,21.1564230933707,25.4696589035337
21.1042186363915,21.9226868716795,24.1038082181594
19.335323186073,21.3834788571545,29.658124237734
17.7789911219078,20.0796731681488,30.968404443895
17.7708495211712,21.7087286167893,26.6769360554162
18.5363328997274,17.3396915356151,21.9257033102608
15.8005532278652,19.5791529355722,24.1781351493224
21.9110678857109,19.0817766213828,29.6797093757561
42.1142641902377,23.5256940705166,31.0895816048411
47.0211557820662,19.8740616311906,26.3014074512978
48.7376766768217,20.2071904999838,30.7301971664584
34.854291209432,20.0989216500073,30.4167041210984
37.7182839923903,23.3400332532231,36.0493831125874
24.0742645390369,21.0681616126772,32.4115415198417
29.8838113359721,21.587221896356,30.7141015491841
25.6649873044352,19.9315662332697,39.2306054850205
26.2847165882275,20.0483639742098,34.3597525374969
30.0104909571637,24.6853598672495,26.5488465188612
26.8009312877933,20.4757780412872,29.6650002276649
26.106762929065,19.0859466646883,27.5421517661388
29.3025146628195,20.8659305675227,28.2051469494836
27.7396939384884,20.555246460796,22.6415203380046
24.2400157996236,19.8190626088127,27.5512266402593
36.1612357954392,23.3057893024412,25.2549376004326
27.5706629688951,19.1894635562004,22.4852594508131
30.6990040998964,19.3199355677968,32.6952549744361
26.2021920206175,19.4835443782452,28.9827967620371
25.8404946014146,18.0116055530252,36.2364511999853
26.6902481245577,18.2019905664999,33.785479881777
24.3136738824596,17.0492595054791,28.3773453647181
26.3427677996457,18.1592962392738,23.9973074992194
23.1151932654749,19.4542053737205,26.3284650551258
27.7080932950443,17.556774694161,23.9377676709625
22.7783620290055,19.9118131016536,28.6668655216553
23.1514525596304,20.6997142319226,24.6855674187911
22.3289041384572,18.8309931432321,28.9922113465806
19.2578278773817,20.7872894541692,32.3955705716061
21.6413790387335,18.5984415280077,22.5875668809484
21.2648938616994,23.1948543250993,26.2206928819759
26.1228389440374,22.6783298118318,26.3392213363153
21.216649212148,20.7585379473628,32.6999508743353
23.7625431867052,21.3315112873052,22.5721429438905
21.008815962307,20.9808074414426,23.8563213307779
23.6659545549029,19.9097583270531,29.1595391927282
22.6172572249947,21.4370269159062,25.345147943135
22.6848998831574,18.0227889391651,27.6237221544575
19.8504603415345,23.5984556607183,30.0178322271857
20.453205439466,21.2021106597789,29.7349310216758
19.7541248947314,18.6705641560121,27.5120267268883
19.1761983675245,19.1906022826909,31.5469525723909
19.7743673243666,24.6515607585478,23.7779303720958
17.7748445561066,18.0157817440696,25.0461252331799
21.7449735328701,18.1064704614986,28.0676579022664
18.5747157623406,22.8643841409915,28.6100889615635
18.6368016225463,21.7479095522894,26.9921697050239
19.1988192602453,21.3119258911857,22.6986026226048
18.9219590540796,19.6565755758241,24.2587000739743
20.0475558264987,21.6173875852754,29.2109057766114
20.9365243291777,22.0465291424932,25.2206402465897
17.5501205584203,21.1755410410533,30.4479443189275
23.9875246706332,22.4269243731014,31.4937474328784
34.0697145487626,21.5945318706109,32.9292876528608
45.1952287244994,24.6968036766163,31.0948324130674
48.7411531481462,21.6254900563713,31.7425215681151
49.1266721767314,21.2806127962324,29.982876888479
35.1610365966037,18.6074971816428,28.3737442632187
31.3445971480373,22.011078292083,31.2772754648451
25.6795433636245,20.8250064814838,32.9773932380237
28.2082658826396,17.2861497355596,27.2009697242314
30.559767761141,21.7613754906203,30.891582861394
26.4167814511068,20.4822499736991,25.5917917889155
30.6008063045264,17.2697822015988,29.8382994377145
37.6994410779957,20.1615499232296,26.6693029550694
27.4709575489305,22.0515779076234,30.2765232271381
27.9107940473637,19.5905906621358,26.7379092284309
32.829265738003,19.3508503033811,25.6724095903726
32.7964357828553,18.9965845180001,33.0001772163552
25.8593706161498,19.129354085356,24.2629059698826
27.7969282703092,21.4425035626753,28.1219297693989
25.9853554443276,19.3127881914199,24.0450194412242
28.4325827836582,20.0477197993784,28.2392786948792
25.0993029617618,22.4033232601025,26.0076323273033
28.8575805237877,23.1631642920264,28.0844459642249
23.5525158347471,20.7491676449031,27.9851980774324
32.7146529545585,20.7358859684044,28.4173339410573
28.029212344369,11.7126773413909,26.1289109228776
28.1269020479947,11.2341366750433,32.4916944326229
26.1659161795377,11.1021560195953,32.1936670029548
24.4060217568762,13.2640990451249,29.253370870611
26.0338406269077,11.6523332814584,24.8969315062077
22.0471685803041,12.3935353176921,27.9896745493716
24.1101993090253,11.3472681528416,37.3744782565076
27.8883562078252,11.2755045717704,28.0024966753673
20.9575225137572,13.4213160106389,30.498205912645
26.8779170635099,11.0908186811766,26.7447588760528
28.8216866749277,12.1936829931584,25.3344126379007
31.9858141908575,12.3474721227123,34.1015678033076
26.2924489786501,10.8110629443164,32.4018600547414
22.9352789650239,13.2711150865471,22.6295912331691
23.2015871536748,12.2894228538714,31.3981856756102
22.1381566482985,11.6914525467656,28.0629578291035
24.1083687270291,11.2195214052972,25.4635909021093
25.2132111235707,11.6370738291315,22.8829103053366
21.6869238037426,11.730409449219,28.7488327628142
18.5177754830003,13.3792306273339,21.2874951473436
22.0180640793823,10.9430579395871,30.1228259857363
18.2380944393196,12.324357081784,25.6188248370268
19.1025666515252,12.1417615822848,24.3577703220829
25.4871465439146,10.6648819622778,27.4623565523696
19.5570499938949,11.4572090411918,23.9649574329457
18.3994292770733,12.0146483345653,28.9896949665173
20.7689069911424,7.23369723297109,25.6376954023882
20.2702695022643,9.32377921832585,23.6504999162544
20.8194441668043,7.21447455426957,25.417871677417
25.9108411524806,8.44830690010206,27.983452046498
36.5692382199134,7.41338005786361,29.0565489256219
53.7348574675454,7.92106944033472,27.4462621017004
52.3295308690469,7.76813536446727,28.2620859838958
52.7190802860624,7.66731945862378,31.3189230321644
36.5047924081391,7.6615776948952,28.5615384411063
36.9372074397061,7.89028527327061,30.8032982592122
37.0131090279522,8.91331772863303,29.199935930916
32.9681883168008,7.22700592398459,27.0646295942223
