meanBFI,stdBFI
386.224998932904,52.3814914873961
406.926213789924,92.9675844457107
376.786207821311,62.4414136253473
419.478793792363,88.9090840985582
440.156749128321,143.123819850525
402.972681211611,141.541590684036
416.082792241375,147.709544138511
415.379305202262,80.4518470639695
414.223344326883,124.93961369094
398.146981499852,100.00001028411
383.999212065216,74.2631972666085
387.43172161884,106.466377883196
437.620645671369,74.3639982423404
432.537705147531,144.93918210755
381.348255463285,46.8426869424954
414.147066682873,96.6233476609505
396.973371684251,160.746514648637
374.746139939074,109.438471416065
397.9699874295,85.0595144373288
418.657144889805,152.677283697876
342.189902370469,83.1201534185276
403.784697441637,91.8402185715
511.712498825049,107.448234201996
437.730178868592,61.2149417841442
475.012627034397,89.9844708006587
455.037211811596,105.60623597049
506.12387986145,121.66019231766
474.499306059336,110.304282236697
420.254397220071,137.423605364387
444.377966640615,163.879204520144
432.465986057838,80.3505143047957
465.871647136315,140.478322455
409.29207317469,88.2342863093974
412.034782889085,90.333094127826
423.559431710859,151.136364100915
411.017497726783,108.241840821317
401.171288816352,98.437295182845
419.749421688471,104.619245225176
407.224140577745,108.890509975277
441.002145546017,59.9743761987246
445.522427762393,100.819436487251
467.738017406881,95.5507922342033
416.103930694312,132.683066201051
368.019862461776,93.9589297421329
455.68686034316,171.292152461226
487.163826655864,192.174973349358
370.637196488333,88.2771310049885
387.444301506824,100.940673762334
386.175189008236,97.2002179529808
395.937510322868,72.6349359203274
372.056321767259,70.1305681311854
382.308215483708,81.6453481046927
376.399516543588,104.04395610621
398.96242766948,76.7595463285462
368.866489094951,70.4341817238339
329.578737247981,110.223998065847
413.864520617691,106.587142116055
381.449347883725,135.41304584736
410.300604804915,122.310881301643
401.057027072258,140.847809614352
352.791228476368,72.8003683587852
299.429763267092,119.676541258622
383.531993506206,114.39679654843
449.768066675943,178.269326324252
370.96888511872,76.3542306890358
393.601070310666,85.881228902625
375.071163465408,68.8691049365651
400.45680767446,66.7437523669326
384.285245348446,107.594503459406
548.312835099982,227.349217846831
475.391208401543,172.064001648174
459.32994055536,105.648840082042
419.469544841847,121.665831652049
419.565155462715,46.9434149923597
473.252729607266,142.068430850435
426.757852685819,138.814852855499
450.938796578574,136.225607214084
433.526676229829,112.036421506616
357.660999933569,83.5164309735447
428.308478020795,111.176312540281
367.818065759312,69.3607902671916
412.781794122773,57.2296488638827
394.415509920638,123.486762722899
369.150020366939,99.3538367303378
375.99326960507,147.211762976831
413.267006496128,78.0911406680373
460.516928202962,101.909413755587
502.311797955244,130.311660401
389.722032416385,111.175000514111
422.526770864251,114.403291047949
388.674577973705,115.487293733188
430.822684223385,89.7772523868446
399.947228343276,71.8841793513042
397.476181377899,67.7914325945588
442.112397477635,166.770438270641
388.507921605479,106.937040700479
406.996281619774,128.179651813334
431.649779670533,141.681972803124
371.819716018858,58.0223201671563
392.166800831896,87.0159807401101
397.366817850304,137.651358411104
385.923609750592,111.64409550579
361.146298880511,62.8730322816671
391.880995426522,107.45201513321
375.950310030013,106.50563535941
340.092740067184,92.9491486214244
388.557697491921,49.2395216267376
322.52546936635,107.476361946715
409.823540537229,101.581066684927
366.325294963999,101.741559357167
388.222478092572,89.0630765394337
350.51823345948,80.3110316304521
413.038421909859,176.038541688297
404.266973693806,87.1522211252403
344.135850647375,120.771012272673
384.177423358477,102.568974715046
499.272926840772,220.480899380256
488.138533943119,90.9681746217683
455.413802967208,83.8713567326512
478.095606885567,110.579411009624
437.656678463666,54.3263163218928
478.321431348433,128.612582001253
468.427787680919,116.072936412416
388.504219271654,92.2064453806257
400.853330908434,114.124980115724
408.903536541717,125.707641965613
379.096720133168,66.8218365807941
416.356457500977,82.7594802557994
386.15159287094,89.9637480941636
391.658684739726,87.1280529628017
403.218699213434,141.389796646759
468.21996124513,168.732067172739
369.220872408771,101.077429193397
387.212350547195,87.1152089131786
403.936525944298,65.7354540672818
432.087110516569,80.0981213218453
483.027647438708,93.8754023607073
409.056334261739,115.556676682702
438.896261312515,82.0739098964773
437.856977817074,132.944280725719
394.613431794808,78.9483561040263
449.529890831901,132.373239808257
436.9352601678,165.412565736178
370.082908930582,110.035204376547
360.751366817708,81.1173829205551
382.076129413349,144.44577932171
376.707020252323,60.5632095174298
405.11072139395,87.3892972883347
344.904252496422,88.2291490283005
425.500179421568,105.199301526508
384.607572900163,124.261943369467
383.827311863474,109.05824176601
364.945561048373,97.3893301193401
371.026144825757,85.3487106437252
338.984848441415,75.895920067621
335.717350726609,67.5417349164477
400.055981536413,106.242888386477
412.361157921141,86.0211882126482
354.197085122196,111.957592851182
370.648972598672,104.815402749164
346.412926879499,88.5570072506903
324.362235259576,88.700315336719
343.598251656474,94.5614000875953
390.545430508348,150.922933656619
416.471059452299,71.0668688253183
427.34804639011,128.068405613895
420.524413511508,148.266687279117
469.163354828117,145.434481747778
431.261222786916,70.0276302778915
474.164407850936,64.5647091348703
423.12610141668,151.275058934814
456.759514245908,121.785017734093
456.135027131031,141.674143304103
398.711642263237,98.4653810689664
346.403536356861,103.770967906146
372.645958135651,105.699436710788
408.746083629845,128.599816711416
371.208652503851,97.399034091603
427.014716963634,100.278553382112
368.90570715383,103.254746244001
352.95887669105,84.572367357191
358.077738961835,103.161584374561
380.788118790513,82.9174048255618
457.893309304675,129.344649003599
433.508608897696,71.8894402088362
389.290908684994,70.1743923403129
413.407570461205,124.089982826902
424.405392506364,137.434723371944
357.468815799512,51.9643931306882
399.135154173192,91.4736087558138
371.309986872949,108.494164236267
417.483097244247,98.6361253917065
375.098046168071,107.924122946151
351.626913910108,109.620668900269
367.443612400596,85.9087411811226
444.169513250222,65.0432737901883
351.565901056778,92.3950065852358
283.576721922589,66.2974573068385
340.50488830336,126.486369054031
339.765915858296,90.9060385576344
358.010824992858,142.961022030568
393.382527091527,128.41933587181
349.803725370486,102.001156199825
387.12273715616,95.8477337368987
306.459975530723,79.7971632393463
392.100767465694,95.9677720829711
369.070570444184,71.8765172702109
352.146661730412,62.1842433054966
345.551340261604,50.3146888736421
362.01908805242,85.9161785216778
325.480528786224,72.1045869275002
344.771980009663,98.6265128884551
419.388456463857,101.007281870596
427.209684631935,104.129016226315
407.210181567458,104.144324036609
489.778537201644,96.6800029431735
396.2199395236,86.7154788765486
416.267823686513,111.374362911443
459.161214130987,77.2378104530938
398.457353198904,134.554954947111
367.448230571823,74.1704168369735
379.523649275686,66.1708055848385
385.80146940874,92.597280515194
355.24866616639,54.2337054703194
359.577467102225,71.7294181898274
387.610460183691,96.0647640791888
316.615019974816,59.3082190523247
368.659425443904,98.167414477166
376.208941133875,57.7540664552945
390.307619312941,64.1443130488313
419.306874042442,125.925625370613
406.098858934199,114.231515803671
377.457919773144,108.032884529075
418.687088899426,86.871737857534
422.662116607268,105.585698851738
397.884415152669,97.0213778982798
415.16493939109,162.491546377978
298.847271334433,89.7287085462065
344.31017901531,88.198868890404
390.553761028385,109.487837830395
353.856283649214,76.2578530009191
339.263010644821,77.1505984237067
333.571750155199,93.3058564437297
304.007647760072,77.3964619964425
367.803062707006,79.3851950048549
327.654058770105,143.163430292465
344.231731193042,102.576165843168
309.827493824998,77.3255017794711
291.023905694908,67.7870392740718
352.041356367994,100.878241863183
332.892324836639,105.142412423735
317.395181907382,100.463616631315
322.00372157642,94.453705705581
310.710335291458,29.9829042674
335.26926261345,87.5818898257004
357.235459156728,114.111795123043
357.768649508694,61.236556647746
295.467125909745,94.9721572185648
282.895201333869,50.0419687523243
314.909109985082,86.076637002376
373.060692928495,102.485051347665
459.077894177285,159.013829582293
449.739179453227,102.7547723704
406.400387686419,89.0309835829027
450.961153226141,114.993850839106
426.236110966354,98.6829162096538
455.093035578284,138.550565097469
413.720226233386,113.555073238547
378.924455486769,68.9408564646901
296.42045242041,27.2051980622837
400.242707464625,99.3742376022813
350.160004821085,96.1947117477724
383.037788875817,78.4585037859123
340.872165757576,61.3578145136381
422.008723857891,129.931113727408
332.47984834363,63.6891183345255
359.219370628553,84.2548334583046
380.445503065417,80.8104112831093
461.281319929904,175.425513745617
413.422591673096,100.650423485364
457.787786400318,122.988321135725
380.289662256184,69.3129388075472
378.928755785506,89.1342567639365
386.991698407688,145.35916799896
375.639118297163,77.7713313908119
359.73030206502,72.3135189734685
334.392495297589,102.433809117795
343.998566106815,129.188278363877
305.510753000654,56.4873998974537
298.891427082481,108.065418503873
355.005278976854,114.351441815436
316.288115107626,71.4981931785981
312.902455048617,99.1194759533804
297.62303616625,65.6481265746268
297.008277169691,46.7474806788044
300.667583668097,76.3321195515007
392.532155205394,125.774655447009
254.220450554135,74.4405914518051
320.901685741669,66.4411874400337
329.684063321694,65.7956184952288
338.472098490422,122.276818267544
293.949928153048,61.8853738653243
314.354499372473,76.9968198923794
310.620589894385,61.1400552588062
314.098029821024,76.196115079288
256.761328048076,62.8014053876509
284.085721613797,73.9476572029174
346.188181070816,128.422844400961
377.909033406406,119.368881424449
469.163948338501,115.518777514459
405.26234300483,112.84233660023
500.782587059689,181.709044913799
415.463633105718,116.824270100809
416.172994880951,154.791530544664
364.58301076143,86.8886464947281
438.618651926106,94.5384234589495
360.838342404852,71.0899166415424
396.714980267142,113.556241028027
357.480238813408,119.498256084042
350.936574417379,96.1568347544212
316.330735004181,77.958544174992
359.707324584374,48.4264126047168
349.345062250445,94.4746965521182
301.752348564686,55.9213916347891
346.252755980229,96.1368830409882
382.322647467538,79.2360478817606
417.270472274779,79.3756933641325
392.379039131195,105.851419913797
384.162736894305,69.8389355490257
375.34677877613,80.101987862563
418.319063689146,130.512604286968
382.564474948612,82.8755864319408
307.119784491536,73.6528496234235
321.808583013996,116.053664391046
375.166882262181,171.004225267142
362.450668427603,93.1744628031735
350.119321127199,95.4078597912825
429.416897005748,126.225124172454
410.697231090247,118.805819161013
328.430769268788,55.6776786259961
329.07894507447,118.981000413442
338.018170161669,117.515173432283
315.270700941253,37.1189678603435
295.711537671795,74.4648800154597
344.185871202593,103.12467468338
350.917489827876,62.8197274706196
315.145324604351,75.4194571901779
348.602063213226,96.0508387684456
349.525774241112,88.3119094789763
326.72394651494,83.2807409254965
431.518753945778,165.6331742714
353.750803567989,79.2143973911462
310.001407201431,59.1223395910297
366.47637064589,138.43243447596
320.368208449556,87.1826102023702
321.34117320089,64.1333861578292
292.702604262669,81.961634402842
323.27645637726,48.8627886747278
478.106518004185,166.395090467316
406.989702354723,100.8155051203
460.229932933305,123.086815083868
488.163418381989,155.606566066743
447.541376327588,135.866270207172
391.392516015574,121.459377998661
450.728439475804,160.08831699407
444.700425854912,160.550300493173
350.181708474728,110.821165279057
353.571226661364,98.7731298363686
381.690304844726,56.4987251105023
391.161730996712,88.8534061216727
367.204896493928,114.733270323317
313.863150300025,44.7762400932437
375.78154388478,102.361255305601
341.247105780011,83.7534489134728
342.934195918964,132.877595820133
